2026-07-25 06:08:33 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 9, 'block_threshold': 4}
2026-07-25 06:53:44 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:53:59 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:54:15 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:54:30 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:54:46 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:55:01 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:55:17 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:55:32 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:55:47 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:56:03 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:56:03 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'PROMUSDT', 'level': 1.897, 'result': 'пробой', 'outcome': 'breakout', 'duration': 1553.0}
2026-07-25 06:56:03 | INFO | __main__:_start_next_level_after_breakout:933 | Next level from cache started | {'symbol': 'PROMUSDT', 'level': 1.779}
2026-07-25 06:56:18 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:56:34 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:56:38 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'B2USDT', 'level': 0.4739, 'type': 'pump_base', 'strength': 5, 'dist_atr': 3.09}
2026-07-25 06:56:38 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'B2USDT', 'level': 0.4739, 'strength': 5}
2026-07-25 06:57:15 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:57:30 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:57:46 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:58:01 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:58:16 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:58:27 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'B2USDT', 'level': 0.4739, 'distance_pct': 1.9652461729416648}
2026-07-25 06:58:27 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4739, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 06:58:27 | INFO | trading.strategy2_signal_filter:check:545 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'B2USDT', 'level': 0.4739, 'approach_count': 6}
2026-07-25 06:58:32 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:58:47 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:59:03 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:59:18 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:59:34 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 06:59:49 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:00:04 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:00:20 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:00:35 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:00:51 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:00:56 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'B2USDT'}
2026-07-25 07:00:56 | INFO | __main__:_run_phase1:575 | Replaced old monitor with closer level | {'symbol': 'B2USDT', 'old': 0.4739, 'new': 0.4751}
2026-07-25 07:00:56 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'B2USDT', 'level': 0.4739}
2026-07-25 07:00:56 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'B2USDT', 'level': 0.4751, 'strength': 5}
2026-07-25 07:01:06 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:01:22 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:01:37 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:01:38 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'ESPORTSUSDT', 'level': 0.04021, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.39}
2026-07-25 07:01:38 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'ESPORTSUSDT', 'health': 40, 'broken': 0, 'correction': '99%'}
2026-07-25 07:01:53 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:02:08 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:02:24 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:02:29 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'ONUSDT'}
2026-07-25 07:02:29 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'ONUSDT', 'total_levels': 6}
2026-07-25 07:02:39 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:02:44 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'GWEIUSDT'}
2026-07-25 07:02:44 | INFO | __main__:_run_phase1:575 | Replaced old monitor with closer level | {'symbol': 'GWEIUSDT', 'old': 0.02453, 'new': 0.02497}
2026-07-25 07:02:44 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'GWEIUSDT', 'level': 0.02453}
2026-07-25 07:02:45 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'GWEIUSDT', 'level': 0.02497, 'strength': 5}
2026-07-25 07:02:49 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'B2USDT', 'level': 0.4751, 'distance_pct': 1.6763245033112575}
2026-07-25 07:02:49 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 07:02:49 | INFO | trading.strategy2_signal_filter:check:545 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 7}
2026-07-25 07:02:54 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:02:56 | INFO | config:add:68 | Token added | {'symbol': 'EULUSDT'}
2026-07-25 07:02:56 | INFO | __main__:_auto_screener_loop:192 | Auto-added new symbol from screener | {'symbol': 'EULUSDT'}
2026-07-25 07:02:57 | INFO | analysis.claude_strength:calculate_strength_with_claude:174 | Claude input levels | {'symbol': 'EULUSDT', 'levels': [{'price': 1.1965, 'candle_count': 23, 'hourly_open_bonus': 0, 'round_number_bonus': 2, 'poc_aligned': False, 'position': 'mid_move', 'volume_at_level': 64043.0, 'type': 'body_level'}, {'price': 1.2084, 'candle_count': 4, 'hourly_open_bonus': 1, 'round_number_bonus': 1, 'poc_aligned': False, 'position': 'mid_move', 'volume_at_level': 4287977.0, 'type': 'pump_base'}, {'price': 1.225, 'candle_count': 70, 'hourly_open_bonus': 0, 'round_number_bonus': 0, 'poc_aligned': False, 'position': 'mid_move', 'volume_at_level': 52323.0, 'type': 'body_level'}, {'price': 1.2439, 'candle_count': 3, 'hourly_open_bonus': 2, 'round_number_bonus': 0, 'poc_aligned': False, 'position': 'mid_move', 'volume_at_level': 2196931.0, 'type': 'pump_base'}, {'price': 1.2656, 'candle_count': 40, 'hourly_open_bonus': 0, 'round_number_bonus': 0, 'poc_aligned': False, 'position': 'mid_move', 'volume_at_level': 102830.0, 'type': 'body_level'}, {'price': 1.2801, 'candle_count': 20, 'hourly_open_bonus': 0, 'round_number_bonus': 0, 'poc_aligned': False, 'position': 'mid_move', 'volume_at_level': 126761.0, 'type': 'body_level'}]}
2026-07-25 07:03:00 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'EULUSDT'}
2026-07-25 07:03:00 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'EULUSDT', 'level': 1.1965, 'strength': 4, 'p_bounce_claude': 91, 'reason': 'Боди-уровень, 23 свечи в зоне, близко к круглому'}
2026-07-25 07:03:00 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'EULUSDT', 'level': 1.2084, 'strength': 5, 'p_bounce_claude': 96, 'reason': 'Пампбаза, объём 7.1x, открытие 30min'}
2026-07-25 07:03:00 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'EULUSDT', 'level': 1.225, 'strength': 4, 'p_bounce_claude': 93, 'reason': 'Боди-уровень, 70 свечей в зоне, протестирован'}
2026-07-25 07:03:00 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'EULUSDT', 'level': 1.2439, 'strength': 5, 'p_bounce_claude': 95, 'reason': 'Пампбаза, объём 3.6x, открытие 1h'}
2026-07-25 07:03:00 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'EULUSDT', 'level': 1.2656, 'strength': 4, 'p_bounce_claude': 92, 'reason': 'Боди-уровень, 40 свечей в зоне, средний объём'}
2026-07-25 07:03:00 | INFO | analysis.claude_strength:calculate_strength_with_claude:298 | Claude strength assigned | {'symbol': 'EULUSDT', 'level': 1.2801, 'strength': 3, 'p_bounce_claude': 89, 'reason': 'Боди-уровень, низкий объём, минимум протестирован'}
2026-07-25 07:03:01 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'EULUSDT', 'level': 1.2801, 'strength': 4}
2026-07-25 07:03:01 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'EULUSDT', 'level': 1.2801}
2026-07-25 07:03:01 | INFO | __main__:_auto_screener_loop:298 | Auto monitoring started | {'symbol': 'EULUSDT', 'level': 1.2801}
2026-07-25 07:03:01 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 5, 'new': 1}
2026-07-25 07:03:05 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 07:03:08 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'RIFUSDT', 'level': 0.10411, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.14}
2026-07-25 07:03:08 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'RIFUSDT', 'level': 0.10411, 'strength': 3}
2026-07-25 07:03:10 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'RIFUSDT', 'level': 0.10411, 'distance_pct': 1.7088368580060478}
2026-07-25 07:03:10 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:03:20 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 07:03:25 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 07:03:36 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'AKEUSDT'}
2026-07-25 07:03:36 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 07:03:41 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 07:03:51 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 07:03:56 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 07:04:06 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 07:04:12 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 07:04:22 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 07:04:27 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 07:04:37 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 07:04:42 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 07:04:53 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 6, 'block_threshold': 4}
2026-07-25 07:04:58 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 07:05:08 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:05:13 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 07:05:29 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'B2USDT', 'level': 0.4768555555555556, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-25 07:05:29 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'B2USDT', 'level': 0.4751}
2026-07-25 07:05:29 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 7, 'block_threshold': 4}
2026-07-25 07:05:29 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 8, 'block_threshold': 4}
2026-07-25 07:05:29 | INFO | trading.strategy2_signal_filter:check:545 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'B2USDT', 'level': 0.4751, 'approach_count': 8}
